,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
196,Rudgea viburnoides,Rubiaceae,,,"root,stem,leave,fruit,bark,sap,tuber","Rudgea viburnoides has been used for about three hundred years in popular medicine in Brazil especially in the state of Minas Gerais Various parts of the plant possess different medicinal properties The plant should be used with some caution however because it can be toxic in larger dosesbr
Chemical examination of the plant has revealed the presence of flavonoids a new triterpene viburgenin saponins arjunglucoside and trachelosperosides B1 and E1 and other triterpenes trachelosperogenin B and arjungeninbr
The stem bark and the root bark contain various alkaloids including paracotoina and cotoina The latter combined with formic aldhyde forms an artificial alkaloid called fortoina  this is comprised of yellow crystals that are without flavour but with the aroma of canella It is very soluble in water and little soluble in alcohol and benzine These alkaloids sometimes even the simple bark have  produced good results when used in Europe for the treatment of rheumatism gout catarrhal enteritis night sweats of tuberculosis and ulcers of the stomach In addition fortoina is an effective specific in the treatment of all forms of diarrhoea including infantile diarrhoeabr
br
The leaves are antirheumatic antisyphilitic diuretic emetic in larger doses and tonic An infusion is an effective treatment for rheumatism and syphilis useful also in the treatment of asthenia dyspepsia and swelling of the limbs Other conditions treated include bladder and urinary tract diseases high blood pressure and recently it has been indicated for weight loss diets br
br
The root bark and stem are a good blood cleanser They are an effective treatment for gout the nocturnal sweating of tubercular patients stomach ulcers and rheumatismbr
br
The ripe fruit rinds exhibited a moderate antifungal activity against Cladosporium cladosporioidesbr
"
197,Ruizterania albiflora,Vochysiaceae,,,bark,"The bark is boiled and the water used to treat snakebite as an antivenombr
"
198,Ruizterania retusa,Vochysiaceae,,,,None known
199,Rumex abyssinicus,Polygonaceae,,Spinach Rhubarb,"root,stem,sap,rhizome","The plant is often used in traditional medicine in Africa There has been some research into the medicinal properties of the plant and a number of medically active compounds have been foundbr
The roots have been shown to possess antibacterial activity against Streptococcus pyogenes and antiinflammatory activity by inhibiting the synthesis of prostaglandinbr
The plant has strong antiviral activity against Coxsackie virus and influenza A virus In vitro it demonstrated proliferation of murine macrophage cells suggesting that it may have a role in improving the immune system of the body and in the process of wound healing by promoting regeneration of epithelial cellsbr
br
The plant is astringent depurative and haemostatic It is used to treat jaundice and related liver diseases scrofula stomachache neckache and low blood pressure The sap of the aerial parts is applied as a treatment for pneumonia and coughbr
Applied externally the plant is used fresh or dried to treat wounds sores and parts affected by scabies A leafcompress is applied to areas of rheumatismbr
br
The rhizome is used as a purgative and taenifuge An extract of the rhizome is taken to control mild forms of diabetes and with water to cure stomachachebr
The root sap is applied as a treatment against scabies The pounded rhizomes and roots are applied as a poultice on woundsbr
br
The stem and rhizome are believed to be galactagoguebr
"
200,Rumex brasiliensis,Polygonaceae,,Azeda Grauda,"root,leave","The juice of the leaves is antisyphilitic and deobstruentbr
br
The roots are antipyretic bitter diuretic febrifuge and tonic They are used to treat intestinal catarrhbr
"
201,Rumex crispus,Polygonaceae,,Curled Dock,"root,seed","Curled dock has a long history of domestic herbal use It is a gentle and safe laxative less powerful than rhubarb in its action so it is particularly useful in the treatment of mild constipation The plant has valuable cleansing properties and is useful for treating a wide range of skin problems All parts of the plant can be used though the root is most active medicinallybr
br
The root is alterative antiscorbutic astringent cholagogue depurative laxative and mildly tonic It used to be sold as a tonic and laxative It can cause or relieve diarrhoea according to the dose harvest time and relative concentrations of tanninastringent and anthraquinones laxative that are present It is used internally in the treatment of constipation diarrhoea piles bleeding of the lungs various blood complaints and also chronic skin diseasesbr
Externally the root can be mashed and used as a poultice and salve or dried and used as a dusting powder on sores ulcers wounds and various other skin problemsbr
The root has been used with positive effect to restrain the inroads made by cancer being used as an alterative and tonic The root is harvested in early spring and dried for later use Some caution is advised in its use since excess doses can cause gastric disturbance nausea and dermatitisbr
br
The seed is used in the treatment of diarrhoeabr
br
A homeopathic remedy is made from the fresh root harvested in the autumn before frost has touched the plant It is only used in the treatment of a specific type of coughbr
"
202,Rumex microcarpus,Polygonaceae,,,,None known
203,Rumex nepalensis,Polygonaceae,,,"root,leave","The root is purgative It is used as a substitute for rhubarb Rheum spp A decoction of the root is drunk for the treatment of rheumatism colic stomachache and abdominal pains caused by intestinal parasitesbr
A strong decoction of the root is applied to dislocated bones A paste of the root is applied to swollen gums The roasted root is applied to abscessesbr
br
The leaves are used in the treatment of colic A strong leaf decoction is said to be effective in the treatment of schistosomiasisbr
The juice of the leaves is applied externally to relieve headaches The crushed leaves are applied as a poultice on woundsbr
br
The plant is also considered to be antidote depurative and laxative as well as a medicine for treating coughs and headachesbr
A decoction of the plant is used to wash the body in order to alleviate body painbr
"
204,Rumex ruwenzoriensis,Polygonaceae,,,,None known
205,Rumex usambarensis,Polygonaceae,,,"root,leave","The leaves are pounded and soaked in cold water The infusion is used to treat coughs rheumatism stomachache and to reduce gas in the stomachbr
br
A decoction of the roots was at one time used as a treatment for smallpox being both drunk and used as a cold bathbr
"
206,Rumex vesicarius,Polygonaceae,,Bladder Dock,"leave,seed","The leaves are aperient astringent diuretic and coolingbr
br
The seed is cooling It is roasted and used in the treatment of dysenterybr
br
The juice of the plant is cooling It is useful in treating heat of the stomach to allay the pain of toothache and by its astringent properties to check nauseabr
"
207,Rungia klossii,Acanthaceae,,,,None knownh3
208,Ruprechtia exploratricis,Polygonaceae,,,,None knownh3
209,Ruprechtia laxiflora,Polygonaceae,,,,None known
210,Ryparosa caesia,Salicaceae,,,,None known
211,Ryticaryum longifolium,Icacinaceae,,,,None known
212,Ryticaryum oleraceum,Icacinaceae,,,,None known
213,Rytidostylis gracilis,Cucurbitaceae,,,,None known
