,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
495,Albizia adianthifolia,Fabaceae,,,"root,leave,fruit,bark,sap,twig","Albizia adianthifolia is an important and widely used medicinal plant in African traditional medicine More research is desirable on its active compounds some of which have already shown interesting pharmacological activities Various plant parts are used in traditional medicinebr
br
The sap of the bark is taken internally in the treatment of respiratory complaints as an anodyne and to treat allergic reactionsbr
Externally the sap is applied to the eye to treat river blindness and conjunctivitis The sap is also applied to sores and to allay toothachebr
br
The bark is used internally as a vermifuge In traditional South African medicine the bark is used to improve memory and to treat Alzheimer’s disease A twigbark decoction is administered as a purgative and anodynebr
Externally the bark is administered to treat scabies and other skin complaints and to treat feverbr
br
The powdered roots are administered to women in labour or with irregular menstruationbr
A root infusion is applied to treat eye complaints br
br
The leaves are used internally against diarrhoea and gonorrhoea and externally to treat wounds and sore feet br
br
A fruit extract is drunk to relieve stomachachebr
h3"
496,Albizia adinocephala,,,,,None knownh3
497,Albizia altissima,,,,"leave,bark,seed,sap","The bark is a rich source of saponins and is often used in traditional medicine within its native range A decoction is used as an anodyne to treat toothache and stomachache and is also used in the treatment of pulmonary affectionsbr
A decoction of the bark is applied externally to treat soresbr
br
A leaf decoction is used in a vapour bath to treat colds Burned leaves are applied to snakebitesbr
br
The bark showed antifungal activity against pathogens affecting humans and plantsbr
Imidazole a compound with antifungal and antibacterial activities has been isolated from the seedsbr
"
498,Albizia amara,Fabaceae,,Bitter Albizia,"root,leave,fruit,bark,pod,tuber","The tree yields a gum used against ulcersbr
br
The fruit pods are emetic They are used in the treatment of malaria and coughsbr
br
A root infusion is drunk to treat pneumonia tuberculosis infertility of women and as an aphrodisiacbr
The roots are applied externally to treat warts and as a remedy against uterus complaintsbr
br
The bark is used to treat jaundice and mouth inflammationsbr
br
The leaves are used in the treatment of diarrhoea oedema and woundsbr
h3"
499,Albizia anthelmintica,Fabaceae,,Worm-Cure Albizia,"root,stem,bark","The stem bark is widely used as a purgative and anthelmintic A preparation of the bark and shoots is effective against internal parasites especially tapewormbr
br
In Somalia the tree is said to provide a cure for gonorrhoea the roots are cooked in chicken brothbr
h3"
500,Albizia antunesiana,Fabaceae,,,"root,leave,bark,tuber","The roots have numerous uses in traditional medicine An infusion or decoction is used to treat sore throat tonsillitis tuberculosis gonorrhoea and other sexually transmitted diseases abdominal pains depressed fontanelle in infants and infertility in women They are used as an aphrodisiac and also to prevent abortionbr
The roots are applied externally to treat sore eyes cuts ulcers pneumonia painful and swollen legsbr
br
A bark infusion is taken to treat constipationbr
An infusion of the bark is applied externally to treat cutsbr
br
The crushed leaves are used as an enema for their purgative action and are applied as a dressing to treat oedema of the legsbr
br
The roots have shown significant invitro activities against the tapeworm Hymenolepis diminuta rat tapeworm and the trematode Schistosoma mansoni the causal agent of schistosomiasisbr
"
501,Albizia arenicola,Fabaceae,,,,None known
502,Albizia aurisparsa,Fabaceae,,,,None known
503,Albizia aylmeri,Fabaceae,,,,None known
504,Albizia bernieri,Fabaceae,,,seed,"Seed extracts have shown haemolytic activity in the red blood cells of sheep as well as antibacterial activity They are also toxic to micebr
"
505,Albizia boivinii,Fabaceae,,,seed,"Seed extracts are toxic to mice and showed haemolytic activity in red blood cells of sheep as well as antibacterial activity against several pathogenic bacteriabr
"
506,Albizia carbonaria,Fabaceae,,,,None knownh3
507,Albizia carrii,Fabaceae,,,,None known
508,Albizia chevalieri,Fabaceae,,,,None known
509,Albizia chinensis,Fabaceae,,,,None knownh3
510,Albizia coriaria,Fabaceae,,,"root,leave,bark,sap","The following reports of use are for the very similar species Albizia ferruginea This species can be used similarlybr
br
The bark is often used in traditional medicine being considered astringent and vermifuge A decoction is used to treat dysentery bronchial affections and pain caused by feverbr
A bark maceration is drunk and applied as a wash to treat jaundicebr
A decoction of the bark is applied externally to treat sores pimples and other skin complaintsbr
br
A maceration of the leaves is administered as an enema to induce abortionbr
Leaf decoctions are used externally to treat headache and as a wash or steam inhalation against fever including malaria and toothache they are also applied as a wash to kill head licebr
br
The bark from roots and bole contains high amounts of saponins and the root bark also contains alkaloidsbr
"
511,Albizia corniculata,Fabaceae,,,,None known
512,Albizia cubana,Fabaceae,,,,None known
513,Albizia duckeana,Fabaceae,,,,None known
514,Albizia ferruginea,Fabaceae,,,"root,leave,bark,sap","The bark is often used in traditional medicine being considered astringent and vermifuge A decoction is used to treat dysentery bronchial affections and pain caused by feverbr
A bark maceration is drunk and applied as a wash to treat jaundicebr
A decoction of the bark is applied externally to treat sores pimples and other skin complaintsbr
br
A maceration of the leaves is administered as an enema to induce abortionbr
Leaf decoctions are used externally to treat headache and as a wash or steam inhalation against fever including malaria and toothache they are also applied as a wash to kill head licebr
br
The bark from roots and bole contains high amounts of saponins and the root bark also contains alkaloidsbr
h3"
515,Albizia glaberrima,Fabaceae,,,"root,bark,twig","The bark is applied externally as a wash to treat fever A cold water extract of the root bark is used to treat bilharzia The dried pulverized twig bark is applied to scarifications to treat blenorrhagia A decoction of the twig bark is drunk against chest painbr
br
A decoction of the root in a mixture with other plant ingredients is used as a bath to treat anaemia The ash of burned roots is applied to scarifications to treat liver complaintsbr
h3"
516,Albizia grandibracteata,Fabaceae,,,"root,leave,sap","A leaf infusion combined with other ingredients is used in a vapour bath to treat fevers The pounded leaf is combined with other ingredients to treat diarrhoeabr
br
A root infusion is drunk to treat tonsillitisbr
br
A methanolic extract of the leaves and saponins isolated from this extract have shown invitro antitumor activity against KB and MCF7 cell linesbr
h3"
517,Albizia greveana,Fabaceae,,,,None known
518,Albizia guachapele,Fabaceae,,,,None knownh3
519,Albizia gummifera,Fabaceae,,,"root,stem,leave,bark,sap,pod","An infusion of the bark is taken to treat malaria and to hasten parturitionbr
The pounded bark is used as a snuff to treat headachebr
The bark is applied externally as a body wash to treat conditions such as scabies and psoriasisbr
br
The roots and leaves are purgative They are used in the treatment of diarrhoea and eye troublesbr
The roots are soaked in water for 10 minutes and the liquid is drunk to relieve the pain caused by sprains They are also used in the treatment of sleeping sicknessbr
The pounded roots are added to a bath to treat skin diseasesbr
A decoction of the leaves is used as an antitussive and to treat asthmabr
The leaves are applied externally to sores and fractures br
br
An extract of the crushed pods is drunk to treat stomach achebr
br
A dichloromethane extract of the root bark showed considerable invitro antitrypanosomal activity with an IC50 value of 007 μgml which confirms its use as a traditional treatment of sleeping sicknessbr
Root bark extracts also showed invitro antimalarial activity against Plasmodium falciparum although much less than chloroquine used as reference drugbr
The presence of triterpenoid saponins sapogenin lactones and macrocyclic spermine alkaloids budmunchiamines has been reported for the stem bark These last compounds were active against grampositive and gramnegative bacteriabr
h3"
520,Albizia harveyi,Fabaceae,,,root,"The roots are used to treat epilepsy cystitis vomiting infertility and to prevent miscarriagebr
"
521,Albizia inundata,Fabaceae,,,,None knownh3
522,Albizia julibrissin,Fabaceae,,Mimosa,"stem,bark,flower","The flower heads are carminative digestive sedative and tonic They are used internally in the treatment of insomnia irritability breathlessness and poor memory The flowers are harvested as they open and are dried for later usebr
br
The stem bark is anodyne anthelmintic carminative discutient diuretic oxytocic sedative stimulant tonic vermifuge and vulnerary It is used internally in the treatment of insomnia irritability boils and carbunclesbr
Externally the stem bark is applied to injuries and swellings The bark is harvested in spring or late summer and is dried for later usebr
br
A gummy extract obtained from the plant is used as a plaster for abscesses boils etc and also as a retentive in fractures and sprainsbr
h3"
523,Albizia lebbeck,Fabaceae,,Siris Tree,"root,leave,bark,flower,seed,sap,pod","The leaves and seeds are used in the treatment of eye problems such as ophthalmiabr
br
The bark is astringent It is taken internally to treat diarrhoea dysentery and pilesbr
The bark is used externally to treat boilsbr
br
The flowers are applied locally to maturate boils and alleviate skin eruptionsbr
br
The powdered seeds are used to treat scrofulabr
br
Saponin from the pods and roots has spermicidal activitybr
br
Studies have shown that a methanol extraction of the plant is a very effective treatment for diabetesbr
h3"
524,Albizia lebbekoides,Fabaceae,,,bark,"The bark contains tannins and is astringent It is used just like many other tanninrich barks to treat conditions such as colic diarrhoea etcbr
h3"
525,Albizia leucocalyx,Fabaceae,,,,None known
526,Albizia lucidior,Fabaceae,,,,None knownh3
527,Albizia malacophylla,Fabaceae,,,root,"The roots are used to treat conjunctivitis and backachebr
"
528,Albizia myriophylla,Fabaceae,,,"root,leave","The roots are used as a substitute for liquorice This report does not say if the use is edible medicinal or bothbr
br
The leaves are used in a lotion and as a medicine for coughsbr
The pounded or chewed leaves are used topically to stop bleedingbr
br
A fermentation cake is used in the preparation of a medication used in the treatment of coughs and bronchitisbr
"
529,Albizia niopoides,Fabaceae,,,"root,bark,sap","The saponinrich roots are used to heal contusions and anginabr
br
The boiled bark is used to heal scorpion bitesbr
h3"
530,Albizia odorata,Fabaceae,,,,None known
531,Albizia odoratissima,Fabaceae,,Black Siris,,None knownh3
532,Albizia pedicellaris,Fabaceae,,,,None knownh3
533,Albizia pedicellata,Fabaceae,,,,None known
534,Albizia polycephala,Fabaceae,,,,None known
535,Albizia polyphylla,,,,,None known
536,Albizia procera,Fabaceae,,White Siris,"root,leave,bark,sap","White siris is commonly used in traditional medicines Some research has been carried out into the medical activities of the plant and a number of active compounds have been recordedbr
All parts of the plant are reported to show anticancer activitybr
The roots contain alphaspinasterol and a saponin that has been reported to possess spermicidal activity at a dilution of 0008 br
br
A decoction of the bark is given for the treatment of rheumatism and haemorrhage It is also considered useful in treating problems of pregnancy and for stomachachebr
br
The leaves are poulticed onto ulcersbr
h3"
537,Albizia retusa,Fabaceae,,,,None known
538,Albizia saponaria,Fabaceae,,,,None known
539,Albizia schimperiana,Fabaceae,,,"root,stem,bark","A root infusion is added to a porridge and used as a treatment against headache and other painsbr
br
The stem bark is used to treat warts The bark is used as a cough remedybr
br
Spermine alkaloids and several triterpenes lupeol lupenone oleanoic acid and hederagenin have been isolated from the barkbr
h3"
540,Albizia splendens,Fabaceae,,,,None known
541,Albizia suluensis,Fabaceae,,,bark,"Zulu’s pound the bark in water producing a foaming mixture which is used as a powerful enemabr
"
542,Albizia tanganyicensis,Fabaceae,,Paperbark Albizia,"root,bark","The powdered root is rubbed into scarifications to treat swollen legs and is used as a tonic A root infusion is drunk against impotencebr
br
A bark decoction is used to treat coughbr
"
543,Albizia thompsonii,Fabaceae,,,bark,"The bark is used to treat skin diseasebr
br
A leaf paste is used to treat ulcersbr
"
544,Albizia tulearensis,Fabaceae,,,,None known
545,Albizia versicolor,Fabaceae,,,"root,bark","The root and bark are anthelmintic and purgative A decoction is used to treat anaemia swollen glands and venereal diseasesbr
A bark maceration is used to relieve coughs headache and sinusitis and the bark powder is sniffed for the same purpose br
A bark decoction is applied externally to treat ophthalmia and skin rashbr
br
Kaempferol glycosides and several triterpenes lupeol lupenone betulinic acid and acacic acid lactone have been isolated from the barkbr
h3"
546,Albizia welwitschii,Fabaceae,,,,None known
547,Albizia zygia,Fabaceae,,,"root,bark,sap","In traditional medicine the bark is seen as antidote aphrodisiac purgative stomachic and vermifuge A decoction is used to treat bronchial diseases fever including malaria and female sterilitybr
The pounded or rasped bark is applied externally to treat yaws sores wounds and toothache The sap of the bark is instilled in the eyes to treat ophthalmiabr
br
The ground roots are used as an expectorant and are added to food to treat coughsbr
br
Leaf decoctions are used to treat fever and diarrhoeabr
h3"
548,Albuca amboensis,Asparagaceae,,Slime Lily,,None known
549,Alchornea castaneifolia,Euphorbiaceae,,Iporuru,,
550,Alchornea cordifolia,Euphorbiaceae,,Christmas Bush,"root,stem,leave,fruit,bark,sap,twig","Alchornea cordifolia is an important medicinal plant in African traditional medicine and much pharmacological research has been carried out into its antibacterial antifungal and antiprotozoal properties as well as its antiinflammatory activities with significant positive results However the link between activity and particular compounds is often not clear although the flavonoids and tannins seem to play a major role More research is needed to elucidate these relations It is probable that Alchornea cordifolia will remain a major medicinal plantbr
The leaves are the main part used but the stem bark stem pith leafy stems root bark roots and fruits are also employedbr
br
In addition to the properties listed above the leaves or leafy stems are also believed to be abortifacient antispasmodic blood purifier diuretic emetic in large doses emmenagogue oxytocic purgative sedative and tonicbr
Taken as an infusion or chewed fresh they are used to treat a wide variety of conditions including respiratory problems such as sore throat cough and bronchitis genitalurinary conditions such as venereal diseases menstrual problems impotency and female sterility intestinal problems such as gastric ulcers diarrhoea amoebic dysentery and worms anaemia epilepsy tachycardiabr
As a purgative the leaves are also taken as an enemabr
The crushed fresh leaves or powdered dry leaves are applied externally as a cicatrizant to wounds to relieve pain eg backache and headache to fractures to improve healing and to treat eye infections and numerous skin afflictions including venereal diseases leprosy sores abscesses yaws and filariasis A decoction of leafy twigs is applied as a wash for feverish chills and rheumatic pains also for sores and as an application to sore feet as a lotion or poulticebr
Leaf and root decoctions are widely used as mouth wash to treat ulcers of the mouth toothache and caries and twigs are chewed for the same purposesbr
br
The young stem pith is bitter and astringent and is chewed in the treatment of tachycardiabr
The pith may also be rubbed on the chest to treat respiratory problemsbr
br
The root is widely taken to treat venereal diseases amoebic dysentery and diarrhoeabr
Externally it is used to make eye drops to cure conjunctivitisbr
br
A decoction of bruised fruit is taken to prevent miscarriagebr
The sap of the fruit is applied externally to cure eye problems and skin diseasesbr
h3"
551,Alchornea discolor,Euphorbiaceae,,,,None knownh3
552,Alchornea floribunda,Euphorbiaceae,,,"root,stem,leave,fruit,bark,pulp,sap","The root of Alchornea floribunda has a high reputation as a stimulating intoxicant and aphrodisiac in Africa where it is widely used medicinally Considerable research has been carried out into the medicinal properties of the plant The stem bark contains 01 mgg crude alkaloids the root bark 19 mgg and the leaves 48 mggbr
The imidazopyrimidine alkaloid alchorneine is the major alkaloid present in the stem bark and root barkbr
The root bark and leaves contain the alkaloid isoalchorneine and the leaves contain alchorneinonebr
Some reports have mentioned the presence of yohimbine an indole alkaloid present in Tabernanthe iboga However more recent evaluations did not confirm the presence of this compoundbr
The leaves and bark contain about 10 tanninsbr
The root extract has sympatholytic action and increases significantly the sensitivity of the nervous system to adrenalinbr
Positive results have been reported in clinical experiments with root and leafy stem extracts in the treatment of hepatitisbr
br
The powdered dried roots or root bark scrapings are either mixed with food or macerated for several days in palm wine banana beer or other local beers and consumed as a tonic to provide energy during festivals and formerly for warfare It provides a state of intense excitement followed by a deep sometimes fatal depression depending on dosage individual temperament and habitbr
The roots are sometimes mixed with or used as a substitute for those of Tabernanthe iboga and taken in water as an aphrodisiac and stimulant in initiation ceremoniesbr
br
The leaf or root sap is rubbed over affected area to treat wounds circumcision wounds ringworm and eczemabr
The root sap is used as eye drops to treat ophthalmia and conjunctivitisbr
The ash of burnt roots mixed with palm oil is applied to scarifications to treat chest pain and headachebr
One teaspoon of root bark powder is eaten daily to cure impotencebr
br
The roots and fruits are taken for treating urinary respiratory and intestinal problemsbr
br
A leaf maceration is taken as a treatment against pains in the heart A decoction of the young leaves is taken to treat diarrhoeabr
A leaf decoction is drunk or the leaves are eaten as a vegetable to treat ovarian problems stomach problems and intestinal disorders They are eaten as a vegetable with meat or fish as an antidote to poisonbr
The leaf pulp is applied to woundsbr
"
553,Alchornea glandulosa,Euphorbiaceae,,,,None knownh3
554,Alchornea hirtella,Euphorbiaceae,,,"root,stem,leave,bark,sap","A decoction of the aerial parts is taken to treat ovarian trouble and gastrointestinal afflictions An infusion of the leaves and stem pith is taken as an anticough agent and is locally applied as an antiseptic The leaves are chewed to treat toothache and the leaf sap is swallowed to treat diarrhoeabr
The dried and powdered leaves soaked in water are applied as a poultice to heal broken limbs The leaf sap is inhaled through the nose or applied to scarifications on the temples to treat headache br
br
An infusion of the inflorescences is taken to expel wormsbr
br
Bark scrapings ground with white lime are applied to treat river blindness br
br
A root decoction is taken as a sedative to treat pain the sap is also topically applied The decoction is also used as a purgative and to treat stomachache Root scrapings are chewed to treat tiredness after intoxicationbr
br
The dried root bark yields 15 mgg crude alkaloids and the dried stem bark 015 mgg both with the imidazopyrimidine alkaloid alchorneine as major component Alchorneine causes parasympathic paralysis of autonomous ganglions because of its strong inhibition of both the vagus nerve and intestinal peristalsisbr
"
555,Alchornea latifolia,Euphorbiaceae,,,,None knownh3
556,Alchornea laxiflora,Euphorbiaceae,,,"root,stem,leave,sap","A decoction of the leaves is taken to treat inflammatory and infectious diseases It is also a common ingredient in herbal antimalarial preparations The ground leaves are taken in water to treat hernia br
br
The leaf sap and root decoction are drunk to treat pain in the neck and shoulders br
br
The ash of the stem pith is applied to a stiff neckbr
br
Preliminary phytochemical screening revealed the presence of alkaloids cardiac glycosides saponins and phenolic compounds in the roots and in lower amounts in the leavesbr
From the ethyl acetate soluble fraction of the crude methanolic leaf extract the flavonoids quercetin and the quercetinrelated compounds rutin and quercitrin were isolated These compounds showed significant antimicrobial activity against several grampositive and gramnegative bacteria and fungibr
In trials for antioxidant activity crude hexane and methanol extracts of the root showed 65  75 activity with around 40 activity for the leaves in comparison with the standard antioxidant drug butylated hydroxyanisolebr
"
557,Alchornea rugosa,Euphorbiaceae,,,seed,"The seeds are purgativebr
"
558,Alchornea tiliifolia,Euphorbiaceae,,,,None known
559,Alchornea triplinervia,Euphorbiaceae,,,leave,"The leaves are used in the treatment of diarrhoeabr
h3"
560,Aldina heterophylla,Fabaceae,,,,None known
561,Aldina insignis,Fabaceae,,,seed,"The starch from the seeds is injected anally to treat typhoid and dysenterybr
"
562,Alectra sessiliflora,Orobanchaceae,,,"root,sap","Macerated fresh plants are eaten by pregnant women as a galactagoguebr
A leaf decoction is used against kwashiorkor severe malnutrition in children resulting from a diet excessively high in carbohydrates and low in proteinbr
The leaf sap is taken to hasten childbirthbr
br
The ash of the plant mixed with castor oil is rubbed onto scars caused by leprosybr
br
A root decoction is used as a mouthwash against toothache and is given to small children to treat diarrhoeabr
"
563,Alectryon macrococcus,Sapindaceae,,,,None known
564,Alepidea amatymbica,Apiaceae,,,"root,rhizome","The rhizome and roots are commonly used in traditional medicine Screening tests have indicated that they have antimicrobial diuretic and hypotensive properties They are used to treat colds coughs asthma influenza and chest complaints in general rheumatism and abdominal cramps The plant is usually combined with Cannabis sative when used to treat asthmabr
The smoke from burning roots is used as a mild sedativebr
The roots are used externally to treat woundsbr
br
The roots and rhizomes contain high concentrations of several diterpenoids of the kaurene type up to 27 dry weight The plants medicinal activity is probably due to these triterpenoidsbr
"
565,Alepidea peduncularis,Apiaceae,,,root,"A decoction of the roots is taken in the treatment of coughs and feversbr
"
566,Aletris spicata,Nartheciaceae,,,root,"The root is antitussive and vermifugebr
"
567,Aleurites moluccanus,Euphorbiaceae,,Candle Nut,"leave,bark,pulp,seed","Candle nut is a widely used traditional medicine in the Pacific Islands Some caution needs to be employed when using this plant since there are also reports of toxicitybr
br
The bark is used to treat wounds tumours bloody diarrhoea and dysentery Bark juice with coconut milk is used for treating spruebr
In Tonga infertility in women is treated by daily drinking a decoction of the bark Secondary amenorrhoea is also treated with a decoction of the barkbr
Thrush sore throat tonsillitis and mouth sores are treated in Polynesia by gargling with an infusion of the barkbr
br
The oil is purgative and sometimes used like castor oil The irritant oil is rubbed on scalp as a hair stimulantbr
In the Cook Islands and Tahiti candlenut oil is used to make a massage oil for a certain kind of headache possibly caused by meningitisbr
br
The kernels are laxative stimulant and sudorific The pulped kernel is used in poultices for headache fevers ulcers and swollen jointsbr
In Papua New Guinea the seeds are applied externally to the male genitals as a contraceptivebr
br
The leaves are used to treat constipation and food poisoning A decoction of the leaves is used in treating coughs diarrhoea pains in the chest and hernia An infusion of the leaves is used as a lotion or is ingested for mouth infections of infants The boiled leaves are used as a poultice to treat headaches and gonorrhoeabr
h3"
568,Alexa grandiflora,Fabaceae,,,,None known
569,Alexa imperatricis,Fabaceae,,,"stem,bark,exudate","An exudate from the stems is used in the treatment of dandruff and to rid the body of fleas and licebr
br
The bark is used as a treatment for ground itch bites of the munuri ant Pariponera clavata snakebites sores and malariabr
"
570,Alexa leiopetala,Fabaceae,,,,None known
571,Alexa wachenheimii,Fabaceae,,,bark,"A decoction of the bark is used as an external wash to remedy feversbr
"
572,Alibertia edulis,Rubiaceae,,Madrono,leave,"The leaves are added to baths in order to reduce herniasbr
h3"
573,Allaeanthus greveanus,Moraceae,,,bark,"A decoction of the bark is considered restorative and anthelminticbr
"
574,Allaeanthus luzonicus,Moraceae,,,,None known
575,Allaeanthus zeylanicus,Moraceae,,,,None known
576,Allagoptera arenaria,Arecaceae,,Coast Palm,,None knownh3
577,Allagoptera campestris,Arecaceae,,,"fruit,nuts","The juice of the unripe nuts is used to treat infectionsbr
br
The flesh of the fruit is antipyretic bitterbr
"
578,Allagoptera caudescens,Arecaceae,,Buri Palm,,None knownh3
579,Allagoptera leucocalyx,Arecaceae,,,,None known
580,Allamanda blanchetii,Apocynaceae,,Purple Allamanda,"latex,sap","The sap latex is cathartic and emetic when used in small doses in larger doses it is poisonousbr
br
The latex contains the iridoid lactones plumericine and isoplumericine plus the coumarins umekalin and its methyl etherbr
"
581,Allamanda cathartica,Apocynaceae,,,"leave,latex,bark","An iInfusion of leaves in moderate doses is an excellent cathartic in larger doses it is purgative and violently emetic A decoction of the leaves in small doses is used as an antidote to poisoning and as a treatment for colicbr
br
The bark and latex in small doses are considered cathartic in large doses poisonous A decoction of the bark is used as a hydragoguebr
h3"
582,Allamanda doniana,Apocynaceae,,,bark,"The bark is cathartic and emetic It is toxic in larger dosesbr
"
583,Allanblackia floribunda,Clusiaceae,,Vegetable Tallow,"root,leave,fruit,bark,sap","A decoction of the inner bark is taken to treat diarrhoea dysentery and stomach achesbr
A decoction of the inner bark is used as a mouthwash to relieve the pain of toothachebr
br
The bark is anodyne A decoction of the bark or leaves is taken to treat asthma bronchitis and coughbr
The bark is pounded and rubbed on the body to relieve painful conditions Sap squeezed from the bark is a component of a medicine used to treat urethral dischargebr
br
Sap expressed from a crushed up mixture of the bark combined with that of Mammea africana maleguetta and sugarcane is taken as a remedy for urethral dischargebr
br
A decoction of the whole fruit is used to relieve elephantiasis of the scrotum though this may simply be based on the Theory of Signatures because of the size and shape of the fruitbr
br
A prenylated xanthone named allanxanthone A has been isolated from the bark as well as 15dihydroxyxanthone and 156trihydroxy3 7dimethoxyxanthone The compounds isolated showed moderate invitro cytotoxicity against the KB cancer cell linebr
Plant material from the Congo has been reported to contain abundant flavonins in the bark and roots some tannins and traces of steroids and terpenesbr
h3"
584,Allanblackia gabonensis,Clusiaceae,,,,None known
585,Allanblackia parviflora,Clusiaceae,,,"root,leave,fruit,bark,sap","A decoction of the inner bark is taken to treat diarrhoea dysentery and stomach achesbr
A decoction of the inner bark is used as a mouthwash to relieve the pain of toothachebr
br
The bark is anodyne A decoction of the bark or leaves is taken to treat asthma bronchitis and coughbr
The bark is pounded and rubbed on the body to relieve painful conditions Sap squeezed from the bark is a component of a medicine used to treat urethral dischargebr
br
Sap expressed from a crushed up mixture of the bark combined with that of Mammea africana maleguetta and sugarcane is taken as a remedy for urethral dischargebr
br
A decoction of the whole fruit is used to relieve elephantiasis of the scrotum though this may simply be based on the Theory of Signatures because of the size and shape of the fruitbr
br
A prenylated xanthone named allanxanthone A has been isolated from the bark as well as 15dihydroxyxanthone and 156trihydroxy3 7dimethoxyxanthone The compounds isolated showed moderate invitro cytotoxicity against the KB cancer cell linebr
Plant material from the Congo this would be of A Floribunda has been reported to contain abundant flavonins in the bark and roots some tannins and traces of steroids and terpenesbr
An alkaloid has been reported in the fruitsap a derivative of tryptophane and related to eseroline found in the Calabar bean Physostigma venenosum and is mildly stimulatorybr
"
586,Allanblackia stuhlmannii,Clusiaceae,,,"root,leave,bark,seed,wood","In traditional medicine the leaves are chewed to treat cough while the leaves bark and roots are used to treat impotencebr
br
A seed extract is rubbed in to treat rheumatismbr
br
The fat is applied as a liniment on aching joints wounds and rashes and small quantities are taken orally to treat rheumatism The fat mixed with the pounded seeds of Psorospermum febrifugum is rubbed on deep cracks in the soles of the feetbr
br
Guttiferone F a prenylated benzophenone has been isolated from the wood of the roots The compound is related to a group of compounds that has been investigated for its antiHIV propertiesbr
"
587,Allanblackia ulugurensis,Clusiaceae,,,seed,"The fat obtained from the seeds is used as a treatment against coughs and chest problemsbr
"
588,Allantodia aspera,Woodsiaceae,,,,None known
589,Allantoma integrifolia,Lecythidaceae,,,,None known
590,Allantoma lineata,Lecythidaceae,,,,None knownh3
591,Allium alibile,Amaryllidaceae,,,stem,"Although no specific mention of medicinal uses has been seen for this species members of this genus are in general very healthy additions to the diet They contain sulphur compounds which give them their onion flavour and when added to the diet on a regular basis they help reduce blood cholesterol levels act as a tonic to the digestive system and also tonify the circulatory systembr
h3"
592,Allium cepa aggregatum,Amaryllidaceae,,Shallot,bulb,"Although rarely used specifically as a medicinal herb the onion has a wide range of beneficial actions on the body and when eaten especially raw on a regular basis will promote the general health of the bodybr
The bulb is anthelmintic antiinflammatory antiseptic antispasmodic carminative diuretic expectorant febrifuge hypoglycaemic hypotensive lithontripic stomachic and tonic When used regularly in the diet it offsets tendencies towards angina arteriosclerosis and heart attack It is also useful in preventing oral infection and tooth decay Baked onions can be used as a poultice to remove pus from soresbr
Fresh onion juice is a very useful first aid treatment for bee and wasp stings bites grazes or fungal skin complaints When warmed the juice can be dropped into the ear to treat earache It also aids the formation of scar tissue on wounds thus speeding up the healing process and has been used as a cosmetic to remove frecklesbr
h3"
593,Allium chinense,Amaryllidaceae,,Rakkyo,"stem,whole plant","The whole plant is astringent carminative and expectorant It is used in the treatment of stuffiness sensation and pain in the chest angina pectoris pleurisy bronchitis diarrhoea and tenesmus in cases of dysenterybr
br
Although no other specific mention of medicinal uses has been seen for this species members of this genus are in general very healthy additions to the diet They contain sulphur compounds which give them their onion flavour and when added to the diet on a regular basis they help reduce blood cholesterol levels act as a tonic to the digestive system and also tonify the circulatory systembr
"
594,Allium fistulosum,Amaryllidaceae,,Welsh Onion,"root,bulb","The therapeutic qualities attributed to the welsh onion are many especially in Chinese medicine It is used to improve the functioning of internal organs and the metabolism and to prolong life It is further reported to improve eyesight to aid digestion and perspiration and to enhance recovery from common colds headaches wounds and festering soresbr
The bulb contains an essential oil that is rich in sulphur compounds It is antibacterial antiseptic diaphoretic diuretic galactagogue stomachic vermifuge and vulnerary It is used in the treatment of colds and abdominal coldness and fullness  A tea made from the roots is a childrens sedative Use of the bulb in the diet impedes internal parasitesbr
Externally the bulb can be made into a poultice to drain pus from sores boils and abscessesbr
"
595,Allium hookeri,Amaryllidaceae,,,stem,"Although no specific mention of medicinal uses has been seen for this species members of this genus are in general very healthy additions to the diet They contain sulphur compounds which give them their onion flavour and when added to the diet on a regular basis they help reduce blood cholesterol levels act as a tonic to the digestive system and also tonify the circulatory systembr
h3"
596,Allium sativum,Amaryllidaceae,,Garlic,"stem,bulb","Garlic has a very long folk history of use in a wide range of ailments particularly ailments such as ringworm Candida and vaginitis where its fungicidal antiseptic tonic and parasiticidal properties have proved of benefit The plant produces inhibitory effects on gramnegative germs of the typhoidparatyphoidenteritis group indeed it possesses outstanding germicidal properties and can keep amoebic dysentery at bay It is also said to have anticancer activity It has also been shown that garlic aids detoxification of chronic lead poisoning Daily use of garlic in the diet has been shown to have a very beneficial effect on the body especially the blood system and the heart For example demographic studies suggest that garlic is responsible for the low incidence of arteriosclerosis in areas of Italy and Spain where consumption of the bulb is heavy Recent research has also indicated that garlic reduces glucose metabolism in diabetics slows the development of arteriosclerosis and lowers the risk of further heart attacks in myocardial infarct patients Externally the expressed juice is an excellent antiseptic for treating woundsbr
The fresh bulb is much more effective medicinally than stored bulbs extended storage greatly reduces the antibacterial actionbr
The bulb is said to be anthelmintic antiasthmatic anticholesterolemic antiseptic antispasmodic cholagogue diaphoretic diuretic expectorant febrifuge stimulant stings stomachic tonic vasodilatorbr
h3"
597,Allium schoenoprasum,Amaryllidaceae,,Chives,"stem,whole plant","The whole plant has a beneficial effect on the digestive system and the blood circulation It improves the appetite is digestive hypotensive and tonic It has similar properties to garlic A sativum but in a much milder form and it is rarely used medicinallybr
h3"
