,Species_Name,Family_name,Local_name,Common_name,Parts_used,Medicinal_Use
387,Etlingera cevuga,Zingiberaceae,,,leave,"The leaves are crushed and inhaled to clear stuffed nasal passagesbr
"
388,Etlingera elatior,Zingiberaceae,,Torch Ginger,"leave,fruit","The fruits and leaves are utilized medicinallybr
"
389,Etlingera gracilis,Zingiberaceae,,,,None known
390,Etlingera hemisphaerica,Zingiberaceae,,,,None known
391,Etlingera littoralis,Zingiberaceae,,,,None known
392,Etlingera punicea,Zingiberaceae,,,leave,"Pounded leaves are rubbed over the whole body as a treatment for feversbr
"
393,Etlingera rosea,Zingiberaceae,,,,None known
394,Etlingera solaris,Zingiberaceae,,,,None known
395,Etlingera walang,Zingiberaceae,,,,None known
396,Eucalyptus acmenoides,Myrtaceae,,White Mahogany,,"Kino resin obtained from the trunk is very astringent Diluted it can be taken internally as an effective treatment for dysentery working because it is not absorbed at all from the stomach and only very slowly from the intestine and is thus able to directly treat the lower part of the intestine It can be used as a gargle and mouthwash to treat relaxed throat loose teethbr
Applied externally as a wash it is used to treat cuts and skin problemsbr
h3"
397,Eucalyptus alba,Myrtaceae,,Ridge Gum,,None known
398,Eucalyptus andrewsii,Myrtaceae,,,,None known
399,Eucalyptus bakeri,Myrtaceae,,,,None known
400,Eucalyptus bosistoana,Myrtaceae,,Coast Grey Box,,None known
401,Eucalyptus brassiana,Myrtaceae,,Cape York Red Gum,,None known
402,Eucalyptus brevifolia,Myrtaceae,,Northern White gum,,None known
403,Eucalyptus camaldulensis,Myrtaceae,,Red River Gum,leave,"Eucalyptus leaves are a traditional Aboriginal herbal remedy A leaf infusion is used to bathe the head in case ofcolds or feversbr
The essential oil found in the leaves is a powerful antiseptic and is used all over the world for relieving coughs and colds sore throats and other infections The essential oil is a common ingredient in many overthecounter cold remediesbr
br
The plant is an aromatic astringent tonic herb that sticks to the teeth and turns the saliva red The report says that the leaves essential oil and kino resin are used but does not specify which properties apply to the different parts of the plant The leaves and the oil will have very similar properties the oil being much stronger in its effect since it is distilled from the leaves Detailed below is how the kino resin and oil are commonly used in other speciesbr
br
The essential oil obtained from various species of eucalyptus is a very powerful antiseptic especially when it is old because ozone is formed in it on exposure to air It has a decided disinfectant action destroying the lower forms of life The oil can be used externally applied to cuts skin infections etc its vapours can also be inhaled for treating blocked nasal passages it can be gargled for sore throat and can also be taken internally for a wide range of complaints Some caution is advised however because like all essential oils it can have a deleterious effect on the body in larger dosesbr
br
A kino resin is exuded from the tree It can also be obtained from the tree by making incisions in the trunk This resin contains tannin and is powerfully astringent it is used internally in the treatment of diarrhoea and bladder inflammation externally it is applied to cuts etcbr
h3"
404,Eucalyptus cloeziana,Myrtaceae,,Gympie Messmate,,None known
405,Eucalyptus crebra,Myrtaceae,,Red Ironbark,,None knownh3
406,Eucalyptus decorticans,Myrtaceae,,Gum-topped Ironbark,,None known
407,Eucalyptus deglupta,Myrtaceae,,,,None knownh3
408,Eucalyptus drepanophylla,Myrtaceae,,Queensland Grey Ironbark,bark,"A decoction of the bark is used to bathe soresbr
h3"
409,Eucalyptus exserta,Myrtaceae,,Queensland Peppermint,,None knownh3
410,Eucalyptus globulus,Myrtaceae,,Tasmanian Blue Gum,"stem,leave","Eucalyptus leaves are a traditional Aboriginal herbal remedy The essential oil found in the leaves is a powerful antiseptic and is used all over the world for relieving coughs and colds sore throats and other infections The essential oil is a common ingredient in many overthecounter cold remediesbr
The adult leaves without their petioles are antiperiodic antiseptic aromatic deodorant expectorant febrifuge hypoglycaemic and stimulantbr
br
The leaves and the essential oil they contain are antiseptic antispasmodic astringent expectorant febrifuge haemostatic stimulant tonic and vermifuge Extracts of the leaves have antibacterial activity The essential oil obtained from various species of eucalyptus is a very powerful antiseptic especially when it is old because ozone is formed in it on exposure to air It has a decided disinfectant action destroying the lower forms of life The oil can be used externally applied to cuts skin infections etc it can also be inhaled for treating blocked nasal passages it can be gargled for sore throat and can also be taken internally for a wide range of complaints Some caution is advised however because like all essential oils it can have a deleterious effect on the body in larger doses The oil from this species has a somewhat disagreeable odour and so it is no longer used so frequently for medicinal purposes other members of the genus being used insteadbr
br
An oleoresin is exuded from the tree It can also be obtained from the tree by making incisions in the trunk This resin contains tannin and is powerfully astringent it is used internally in the treatment of diarrhoea and bladder inflammation externally it is applied to cuts etcbr
br
The essential oil is used in aromatherapy Its keyword is Respiratory systembr
h3"
411,Eucalyptus grandis,Myrtaceae,,Flooded Gum,leave,"A decoction of ground branch tips is taken against constipationbr
br
Euglobals from the leaves have shown anticarcinogenic activityand inhibitory effects on Epstein Barr virus activationbr
h3"
412,Eucalyptus intertexta,Myrtaceae,,Gum Coolibah,,None known
413,Eucalyptus jensenii,Myrtaceae,,Wandi Ironbark,,None known
414,Eucalyptus melanophloia,Myrtaceae,,Silver-leaved Ironbark,,None knownh3
415,Eucalyptus melliodora,Myrtaceae,,Yellow Box,,None knownh3
416,Eucalyptus microcorys,Myrtaceae,,Tallow Wood,,"Kino resin obtained from the trunk is very astringent Diluted it can be taken internally as an effective treatment for dysentery working because it is not absorbed at all from the stomach and only very slowly from the intestine and is thus able to directly treat the lower part of the intestine It can be used as a gargle and mouthwash to treat relaxed throat loose teethbr
Applied externally as a wash it is an effective styptic and can used to treat cuts and skin problemsbr
h3"
417,Eucalyptus microtheca,Myrtaceae,,Coolibah,bark,"The inner bark is a traditional Abiriginal medicine mashed and prepared into a poultice to treat snakebitebr
h3"
418,Eucalyptus miniata,Myrtaceae,,,,None known
419,Eucalyptus moluccana,Myrtaceae,,Grey Box,,None knownh3
420,Eucalyptus muelleriana,Myrtaceae,,Yellow Stringybark,,None known
421,Eucalyptus obliqua,Myrtaceae,,Messmate,,None knownh3
422,Eucalyptus orgadophila,Myrtaceae,,Mountain Coolibah,,None knownh3
423,Eucalyptus pachyphylla,Myrtaceae,,Red Bud Mallee,,None known
424,Eucalyptus pellita,Myrtaceae,,Red Mahogany,,None knownh3
425,Eucalyptus pilularis,Myrtaceae,,Blackbutt,,"Kino resin obtained from the trunk is taken internally as an effective treatment for dysentery working because it is not absorbed at all from the stomach and only very slowly from the intestine and is thus able to directly treat the lower part of the intestinebr
"
426,Eucalyptus propinqua,Myrtaceae,,Grey Gum,,"In traditional medicine in DR Congo Eucalyptus propinqua is one of a range of Eucalyptus species that are recorded to be used for treatment of respiratory problems fever and skin diseasesbr
h3"
427,Eucalyptus raveretiana,Myrtaceae,,Black Ironbox,,None known
428,Eucalyptus resinifera,Myrtaceae,,Red Mahogany,bark,"A kino resin is obtained from the trunk It is astringentbr
Kino is taken internally as an effective treatment for dysentery working because it is not absorbed at all from the stomach and only very slowly from the intestine and is thus able to directly treat the lower part of the intestinebr
The inner bark has been rubbed onto the skin in the treatment of venereal diseasebr
h3"
429,Eucalyptus robusta,Myrtaceae,,Swamp Mahogany,"leave,sap","The tree is reported to have significant antimalarial activitybr
br
An infusion of the leaves is used in both Africa and China for treatment of malarial fever In Mauritius and Réunionthe leaves are used for baths inhalations and infusions to treat fever colds cough and influenza Inhalation is also recommended for treatment of asthma and sinusitis and infusions are taken against diabetesbr
A decoction of the leaves is used in baths to treat stiffness rheumatism and epilepsy In Madagascar a handful of buds is rubbed and squeezed and the sap is applied to the nostrils to relieve headachebr
br
The essential oil has shown antibacterial and antifungal activitybr
Ethanol extracts of the leaves have shown antioxidant activitybr
Phenolic compounds with activity against the malariainducing protozoan Plasmodium bergheihave been isolated from the leafbr
h3"
430,Eucalyptus saligna,Myrtaceae,,Sydney Blue Gum,,"Kino resin obtained from the trunk is very astringent Diluted it can be taken internally as an effective treatment for dysentery working because it is not absorbed at all from the stomach and only very slowly from the intestine and is thus able to directly treat the lower part of the intestine It can be used as a gargle and mouthwash to treat relaxed throat loose teethbr
Applied externally as a wash it is an effective styptic and can used to treat cuts and skin problemsbr
h3"
431,Eucalyptus sideroxylon,Myrtaceae,,Red Ironbark,,None knownh3
432,Eucalyptus staigeriana,Myrtaceae,,Lemon-scented Ironbark,,None known
433,Eucalyptus tenuipes,Myrtaceae,,Narrow-leaved Mahogany,,None known
434,Eucalyptus tereticornis,Myrtaceae,,Forest Red Gum,leave,"The resin is astringent It is taken internally as an effective treatment for dysentery working because it is not absorbed at all from the stomach and only very slowly from the intestine and is thus able to directly treat the lower part of the intestinebr
br
A decoction of the leaf serves to reduce fever and alleviates pulmonary problemsbr
br
The essential oil from the leaves has shown antibacterial and antifungal activities and invivo analgesic musclerelaxant and antiinflammatory effects in rats and micebr
h3"
435,Eucalyptus tetrodonta,Myrtaceae,,Darwin Stringybark,"leave,bark","An infusion of the bark is drunk as a treatment for dysentery The bark contains kino resin which is taken internally as an effective treatment for dysentery working because it is not absorbed at all from the stomach and only very slowly from the intestine and is thus able to directly treat the lower part of the intestinebr
br
An infusion of the mashed leaves is used as a remedy for headaches and feversbr
"
436,Eucalyptus thozetiana,Myrtaceae,,Mountain Yapunyah,,None known
437,Eucalyptus urophylla,Myrtaceae,,Timor White Gum,,None knownh3
438,Eucalyptus viminalis,Myrtaceae,,Manna Gum,"leave,twig","A sweet manna exuded from the plant has a mild laxative effectbr
br
The essential oil found in the leaves shows an antiviral effect and can be used in the treatment of influenzabr
br
The leaves are laxativebr
A decoction of the leafy twigs is used in baths against rheumatism in the legsbr
br
The leaves inhibit the growth of Staphylococcus aureusbr
h3"
439,Euchresta horsfieldii,Fabaceae,,,"root,leave","The roots are chewed as a cure for snakebite The plant is held to be an antidote to poisons of any descriptionbr
br
The leaves are used in the treatment of conditions such as diabetes asthma coughing up of blood and a dry cough Other uses are as an antidote to snake venom alfrodisiakum and induce vomiting due to food poisoningbr
br
Tests have shown that the leaf extract is an effective antioxidant and can be of value in treating diabetesbr
"
440,Euclea crispa,Ebenaceae,,,,None known
441,Euclea divinorum,Ebenaceae,,,"root,leave,fruit,bark,nuts","The fruits are taken as a mild laxative but can have a strong purgative actionbr
br
In traditional medicine the root extracts and dried powdered roots are used both internally and externally Taken internally they are used for the treatment of gastrointestinal disturbances cancer miscarriage and jaundicebr
They are applied externally to treat ulcers leprosy wounds arthritis snakebites headache toothache and gonorrhoeabr
The fruits bark and roots are used as a purgative in soup also as a tonic for anaemiabr
br
The leaves are used to treat diarrhoeabr
br
Research on the rootbark has isolated several compounds in the roots and rootbark These include triterpenoids  naphthoquinones and napthoquinone dimers and trimers 7methyljuglone juglone being the main colorant in walnuts Juglans species isodiospyrin and flavonoidsbr
One of the triterpenoid compounds and 7methyljuglone showed cytotoxicity the latter against a wider range of cell lines than the formerbr
Chemical investigation of the aerial parts of the plant resulted in the isolation of 4 flavonoid compounds catechin glycosides of aromadendrin quercetin and myricetinbr
h3"
442,Euclea natalensis,Ebenaceae,,,root,"A decoction of the roots is used as an anthelminticbr
"
443,Euclea pseudebenus,Ebenaceae,,,root,"An infusion of the root may help for headache and toothachebr
"
444,Euclea racemosa,Ebenaceae,,,root,"The roots are purgativebr
h3"
445,Euclea undulata,Ebenaceae,,,"root,leave,fruit,bark,sap","The bark is used for the treatment of headaches toothaches and other painsbr
br
An infusion of the leaves is taken to treat diarrhoea and disorders of the stomach and as a gargle to relieve tonsillitisbr
br
Root infusions are used as enemas or as an ingredient of inembe medication taken regularly during pregnancy to ensure a troublefree confinement The use of root preparations to induce emesis or purgation is also recordedbr
br
Several medically active compounds have been identified in the plantbr
The branches and leaves contain triterpenoids tannins saponins and reducing sugarsbr
The fruits contain the napthoquinone isodiospyrinbr
The naphthoquinones 7methyljuglone a and diospyrin b have been isolated from the rootsbr
The bark is reported to contain 326 of tanninbr
Aqueous extracts prepared from dried leaf material at a concentration of 40mgml have shown antimicrobial activity against Staphylococcus aureus This result together with the demonstrated presence of tannins in the leaves of this species supports its use as an antidiarrhoeal and for the relief of tonsillitisbr
br
As both antidiarrhoeal and purgative actions are reported for this species dosage and method of preparation require standardisation Its use as an antidiarrhoeal by pregnant women and children is not for the present recommendedbr
"
446,Eugeissona tristis,Arecaceae,,Bertam,,None known
447,Eugeissona utilis,Arecaceae,,Stilt-root Palm,,None known
448,Eugenia aeruginea,Myrtaceae,,,,None known
449,Eugenia aherniana,Myrtaceae,,,,None known
450,Eugenia axillaris,Myrtaceae,,White Stopper,,None knownh3
451,Eugenia brasiliensis,Myrtaceae,,Grumichama,"leave,bark","An infusion of 10 g of leaves or bark in 300 ml water is used as an aromatic astringent diuretic and as a treatment for rheumatism in Brazilbr
"
452,Eugenia calycina,Myrtaceae,,Savannah Cherry,,None known
453,Eugenia candolleana,Myrtaceae,,Rainforest Plum,,None known
454,Eugenia capensis,Myrtaceae,,,,None known
455,Eugenia cerasiflora,Myrtaceae,,Cherry of the Rio Grande,,None knownh3
456,Eugenia confusa,Myricaceae,,Red Stopper,,None known
457,Eugenia copacabanensis,Myrtaceae,,Copacabana Guava,,None known
458,Eugenia dysenterica,Myrtaceae,,Cagaiteira,fruit,"The fruit can be used as a laxative if eaten in moderate quantitiesbr
"
459,Eugenia florida,Myrtaceae,,Guamirim,,None known
460,Eugenia foetida,Myrtaceae,,,,None knownh3
461,Eugenia francavilleana,Myrtaceae,,,,None knownh3
462,Eugenia involucrata,Myrtaceae,,Cherry of the Rio Grande,,None known
463,Eugenia itaguahiensis,Myrtaceae,,Grumixama Mirim,,None known
464,Eugenia klotzschiana,Myrtaceae,,Pera Do Campo,,None known
465,Eugenia leitonii,Myrtaceae,,Araca Piranga,,None known
466,Eugenia luschnathiana,Myrtaceae,,Pitomba,,None known
467,Eugenia lutescens,Myrtaceae,,Perinha,,None known
468,Eugenia macrosperma,Myrtaceae,,,,None known
469,Eugenia malangensis,Myrtaceae,,,,None known
470,Eugenia multicostata,Myrtaceae,,Araca Piranga,,None known
471,Eugenia oerstediana,Myrtaceae,,,,None known
472,Eugenia patrisii,Myrtaceae,,Ubaia,,None known
473,Eugenia pitanga,Myricaceae,,Pitanga,,None known
474,Eugenia pluriflora,Myrtaceae,,,,None known
475,Eugenia pyriformis,Myrtaceae,,Uvaia,,None known
476,Eugenia ramboi,Myrtaceae,,,,None knownh3
477,Eugenia reinwardtiana,Myrtaceae,,Cedar Bay Cherry,,None known
478,Eugenia repanda,Myrtaceae,,,,None known
479,Eugenia rhombea,Myrtaceae,,Red Stopper,,None knownh3
480,Eugenia rostrifolia,Myrtaceae,,,,None known
481,Eugenia selloi,Myrtaceae,,Pitanga tuba,,None known
482,Eugenia sonderiana,Myrtaceae,,,,None known
483,Eugenia speciosa,Myrtaceae,,Laranjinha Do Mato,,None known
484,Eugenia sprengelii,Myrtaceae,,,,None known
485,Eugenia stahlii,Myrtaceae,,,,None known
486,Eugenia stipitata,Myrtaceae,,Araca Boi,fruit,"Some people eat the fruit when unripe in order to eliminate parasitesbr
h3"
487,Eugenia sulcata,Myrtaceae,,,leave,"The leaves are astringent and febrifuge An infusion is used in the treatment of fevers and diarrhoea especially in childrenbr
"
488,Eugenia tulanan,Myrtaceae,,,,None known
489,Eugenia uniflora,Myrtaceae,,Brazil Cherry,"stem,leave,fruit","he leaves are astringent febrifuge stomachic and tonic An  infusion is used to remedy head colds influenza chest colds coughs and fevers An infusion is drunk shortly before childbirthbr
Crushed and steeped in boiling water they are used as a wash to soothe irritated skinbr
br
The fruits are used to reduce blood pressure They are made into a syrup that is used to treat influenzabr
br
Compounds in the stems and leaves show possible antimicrobial activitybr
h3"
490,Eugenia verticillata,Myrtaceae,,,,None known
491,Eugenia victoriana,Myrtaceae,,Guayabilla,,None known
492,Eugenia xiriricana,Myrtaceae,,,,None known
493,Eulaliopsis binata,Poaceae,,Babui,,None knownh3
494,Eulophia herbacea,Orchidaceae,,,,None known
495,Eulophia hereroensis,Orchidaceae,,,,None known
496,Eulophia speciosa,Orchidaceae,,,,None known
497,Euonymus crenulatus,Celastraceae,,,bark,"The bark is purgativebr
"
498,Euonymus glaber,Celastraceae,,,,None known
499,Euonymus japonicus,Celastraceae,,Japanese Spindle Tree,"stem,bark","The stem bark is antirheumatic diuretic and tonicbr
br
The leaf is used in cases of difficult deliverybr
h3"
500,Eupatorium chinense,Asteraceae,,,"root,stem,leave,latex,flower,seed","This plant is poisonous especially the leaves but it is used medicinally to treat large carbuncles scabies poisonous snake bites and to alleviate painbr
The leaves are anodyne carminative diuretic nervine and vermifuge An infusion is used in the treatment of colds diphtheria and rheumatoid arthritis The leaves and stems are harvested in the summer before the flower buds open and are dried for later usebr
br
The seed is prescribed in China for the 36 diseases of womenbr
br
The root is considered to be beneficial to the circulation and a restorative to women after parturition The roots are harvested in the autumn and dried for later usebr
br
The milky latex is applied to treat goitrebr
h3"
501,Euphorbia abyssinica,Euphorbiaceae,,,"stem,latex,bark","A stem bark decoction is taken to treat gastrointestinal complaintsbr
br
The latex is taken in milk or eaten with bread to treat gonorrhoea or ascariasisbr
The latex is applied to wounds to accelerate healingbr
"
502,Euphorbia acalyphoides,Euphorbiaceae,,,latex,"The crushed herb or the latex is applied to fungal skin diseasesbr
"
503,Euphorbia agowensis,Euphorbiaceae,,,latex,"The crushed herb or the latex is applied to fungal skin diseasesbr
"
504,Euphorbia ampliphylla,Euphorbiaceae,,,"latex,wood","A little latex probably in water is taken orally to treat rabiesbr
br
A decoction of the wood is given to treat stomachache during childbirthbr
"
505,Euphorbia antiquorum,Euphorbiaceae,,Malayan Spurge Tree,"root,stem,latex,bark,wood","The poisonous milky latex or other plant parts eg root bark are taken as a drastic purgative and induce vomitingbr
The latex is applied externally to swellings boils warts and other skin affections When mixed with oil it is used as a rubefacient embrocation for rheumatism It may also be used to treat toothache earache and asthma br
br
The dried heartwood is an antipyretic It is used in the treatment of dysentery nervine diseases and dropsy It is also used in applications to treat toothachebr
br
A saline extract of the stem shows antibiotic activitybr
h3"
506,Euphorbia antso,Euphorbiaceae,,,latex,"The latex is applied to the skin to treat scabiesbr
"
507,Euphorbia atoto,Euphorbiaceae,,,latex,"The latex is used as an emmenagogue and an abortifacientbr
br
In New Caledonia seawater in which the plant has been soaked and trampled is often used as a purgativebr
"
508,Euphorbia balsamifera,Euphorbiaceae,,,"root,leave,latex,bark,flower,twig","An aqueous macerate of the bark and roots is taken in draught as a drastic purge and is administered as such in the treatment of conditions such as leprosy syphilis and gonorrhoea which require cleansing of the abdominal regionbr
br
A decoction of the leafy twigs is used to wash the genitals in the treatment of leucorrhoea and menorrhoea The decoction is also applied to the skin to treat ringwormbr
Water in which leaves have been steeped is used to wash fever patientsbr
br
A decoction of the roots is taken as a remedy for intestinal parasitesbr
br
A decoction of flowering branch ends is taken to expel wormsbr
br
The latex is used externally as an antitoxin on snake and insectbites and is also applied to guineaworm sores It relieves toothache and gum troubles  when placed on a carious tooth it not only curbs aching but serves to loosen the tooth to facilitate extraction It is possible that there is some analgesic actionbr
The latex is compounded into a poultice with the leaves of Annona senegalensis and the latex of Calotropis procera this is then applied to the indurations of yaws in order to maturate thembr
The latex contains a gumresin and a revulsive identified as euphorbonbr
h3"
509,Euphorbia bicompacta,Euphorbiaceae,,,"stem,leave,bark,sap","The plant sap is used for treating East Coast fever in cattle A decoction of its leaves and stem bark is given to drink to cattle to control ticksbr
h3"
510,Euphorbia boivinii,Euphorbiaceae,,,root,"A root decoction is used to treat stomachache and lumbagobr
"
511,Euphorbia bracteata,Euphorbiaceae,,Slipper Plant,,"The plant is reputed to have purgative emetic emmenagogue and antisyphilitic propertiesbr
"
512,Euphorbia breviarticulata,Euphorbiaceae,,,"leave,latex","The latex is applied topically to treat haemorrhoids Latex combined with the ground fresh leaves of Acacia edgeworthii and honey is applied to wounds and sores caused by filariasisbr
"
513,Euphorbia bussei,Euphorbiaceae,,,,None known
514,Euphorbia calyculata,Euphorbiaceae,,,"stem,latex,seed","The seeds are said to contain 30 oil which has purgative properties similar to those of croton oilbr
br
The milky juice of the stems causes blisters upon the skin and painful inflammationsbr
br
The plant latex is used as a remedy for venereal diseasesbr
"
515,Euphorbia candelabrum,Euphorbiaceae,,,"root,stem,latex,tuber","The latex is used in traditional medicine even though it is very toxic and may cause blindness when it comes into contact with the eyes It is also blistering and irritating to the skin and mucous membranesbr
The latex contains highly irritant ingenol diterpene esters Ingenol and its derivatives show tumourpromoting activity but also antiHIV and antileukaemia activities Much research is directed toward synthesis and biological evaluation of ingenol analogues and derivativesbr
br
The latex is abortifacient and emetic Several drops diluted in water are taken to treat coughs and tuberculosis The latex is taken in porridge as a strong purgative and to treat HIV infectionsbr
The latex is applied topically to treat wounds sores and warts It is mixed with fat and then rubbed on the body to treat malariabr
br
A decoction of the pith of the branches is given to women just after childbirth to expel the placentabr
br
The roots are boiled with chicken or meat or with stomach fluids from a slaughtered goat or cow and the liquid is drunk as a strong emetic to treat stomachache severe constipation and infertilitybr
br
Stem ash is powdered and used to treat eye infectionsbr
h3"
516,Euphorbia conspicua,Euphorbiaceae,,,"latex,tuber","The latex is taken as a purgative to treat constipation and also to treat breast inflammation epilepsy coughs and tuberculosisbr
"
517,Euphorbia convolvuloides,Euphorbiaceae,,,"leave,latex,pulp,whole plant","An infusion of the plant is taken to treat urethritis and sexually transmitted diseases while in Côte d’Ivoire an infusion is applied as eye drops to treat eye problemsbr
An infusion of the whole plant is taken orally or as an enema for its laxative effects An extract of the plant is taken to treat coughs a sore throat asthma and bronchitisbr
br
The crushed leaves combined with palm oil are applied to dry up the rashes associated with measles chickenpox and formerly smallpox The crushed leaves are taken to treat diarrhoea as they have an astringent effect and an infusion of the dried leaves is taken against dysenterybr
The pulp of fresh leaves combined with those of Citrullus colocynthis and sometimes with other plants is applied to the breasts or given in infusion to increase milk production and quality of the milkbr
br
The latex has an astringent effect and is used internally in the treatment of diarrhoea It is said in a number of reports to be narcotic br
The vapour of latex in hot water is inhaled to treat coughs and bronchitis The latex is considered an antidote for scorpion stingsbr
br
The aerial parts have an astringent effect due to the presence of tanninsbr
"
518,Euphorbia cooperi,Euphorbiaceae,,,"root,latex","The latex is used medicinally even though it is said to be one of the most poisonous of the Euphorbia spp causing intense skin irritations producing a burning sensation in the throat when standing next to bleeding plants and causing blindness if it comes into the eyesbr
The latex is boiled until black and then dried and powdered the resulting powder is applied topically to infected woundsbr
Several diesters and triesters of 16hydroxy12desoxyphorbol were isolated from the latex The diterpene esters showed more or less pronounced irritation on mice ears as well as tumourpromoting activity in vitrobr
br
A root decoction combined with a root decoction of Euphorbia ingens is applied as a dressing to treat paralysisbr
"
519,Euphorbia cotinifolia,Euphorbiaceae,,,"latex,whole plant","The whole plant is applied topically to remedy soresbr
br
The milky latex is strongly purgative It is applied externally to treat infected nailsbr
"
520,Euphorbia crotonoides,Euphorbiaceae,,,"root,latex,bark,sap","A root decoction is taken to treat stomach problems and hookworm infectionbr
br
The root bark is chewed and the sap is swallowed as a purgative to treat obesitybr
br
The latex is applied to warts and skin diseasesbr
br
An infusion of the aerial parts is mixed with other plants and taken to treat malariabr
"
521,Euphorbia cuneata,Euphorbiaceae,,,latex,"The latex is applied to warts wounds and soresbr
br
The sticky latex is used to remove dust from the eyebr
h3"
522,Euphorbia cupularis,Euphorbiaceae,,,"root,leave,latex","The latex is extremely toxic irritant and blistering and never taken internallybr
br
Latex is placed in a hollow tooth to treat toothache latex is also rubbed on infected woundsbr
br
The ground dry leaves or the ground leaves in water are sniffed to treat headache catarrh and flu Dried leaves are eaten to treat asthmabr
br
The burnt roots are used with other plants to treat paralysisbr
br
An ethanolic leaf extract significantly inhibited prostaglandinsynthesisbr
"
523,Euphorbia cyparissioides,Euphorbiaceae,,,root,"The root powder is eaten with porridge as a strong purgativebr
"
524,Euphorbia depauperata,Euphorbiaceae,,,root,"A leaf or root infusion is taken as an anthelmintic and purgativebr
"
525,Euphorbia didiereoides,Euphorbiaceae,,,,"A leaf decoction is taken to treat coughs in children urogenital infections haematuria and prostatic hypertrophybr
"
526,Euphorbia drupifera,Euphorbiaceae,,,"root,stem,leave,latex,bark,sap","The latex is normally used externally because of its toxic effect however in some areas it is dissolved in water then drunk or it is eaten in manioc porridge or on a piece of sugar cane as a purgativebr
It is commonly applied externally to ringworm snakebites insect stings and scorpion stings to relieve the pain It is applied to warts because of its caustic effects It is also applied to the gums to treat toothachebr
br
A leaf decoction is taken as a purgative or applied as an enema for the same purpose It is drunk to treat cough and whooping coughbr
The groundup leaves combined with salt and chopped onions are applied to Guinea worm sores to extract the worms The leaves are also used to wash leprous soresbr
br
A bark decoction is used as a mouth wash to treat toothachebr
br
The root bark sap is rubbed in and scrapings are used as a dressing to treat crawcraw woundsbr
br
The stem latex contains 03  05 of the diterpene alcohol ingenol and several ingenol diterpene esters Ingenol is also present in other Euphorbia spp The esters are toxic and cocarcinogensbr
The triterpenes euphol tirucallol and euphorbol were also isolated as major components of the latex The latex contains the lectins euphorbain d1 and euphorbain d2 which agglutinate erythrocytes in vitrobr
Extracts of the latex were found to inhibit replication and cytopathicity of several HIV1 and HIV2 strains even after delayed treatment The latex was also selectively toxic to Molt4HIV cells and inhibited HIV1 reverse transcriptasebr
A crude leaf extract evoked significant dosedependent contractions in the muscles of the ileum and uterus It also significantly reduced blood glucose levels br
A crude root extract decreased both the blood pressure and heart rate in a dosedependent manner Also the extract was found to prolong acetylcholineinduced hypotension Invitro studies using isolated arterial strips revealed that the extract had a dosedependent relaxant effect on vascular smooth muscle tissuebr
h3"
527,Euphorbia emirnensis,Euphorbiaceae,,,"stem,latex","The leafy stems are crushed and the latex applied on skin parasites and wartsbr
"
528,Euphorbia enterophora,Euphorbiaceae,,,,None known
529,Euphorbia erythroxyloides,Euphorbiaceae,,,"root,sap","A root decoction is used to treat stomachache and lumbago A root decoction is drunk to treat kidney problems and increase urine productionbr
br
The root sap is drunk as a purgativebr
"
530,Euphorbia espinosa,Euphorbiaceae,,,latex,"Latex in milk porridge or egg is taken as an emetic in case of suspected poisoning or indigestionbr
"
531,Euphorbia forskaolii,,,,latex,"Extracts of the plant are taken as a purgative to treat tapewormbr
The plant is pounded with a little water and applied to the head and neck to treat headache bone fractures or traumatic swellingsbr
br
The latex is applied topically to warts sores guineaworm and jiggers The latex is applied to the breasts as a galactagoguebr
"
532,Euphorbia glanduligera,Euphorbiaceae,,,leave,"The fresh or sundried leaves are pounded and rubbed into scarifications in the chest to increase milk flow in lactating womenbr
"
533,Euphorbia gossypina,Euphorbiaceae,,,"stem,latex,twig","A decoction of the pounded stems is drunk to treat swollen legs and general body painbr
br
The latex is applied as eye drops to treat conjunctivitis as ear drops to treat oral infections and also to warts that have first been cut open The diluted latex of small twigs is taken to treat laryngitisbr
"
534,Euphorbia grandifolia,Euphorbiaceae,,,"leave,latex,bark,pulp,sap","A leafextract is drunk or the dried powdered leaves are eaten as a remedy for angina and chestcomplaints A decoction is used as a contraceptivebr
The leaves are used as a treatment for sorethroat softened over a fire and beaten the sap is squeezed out A leaf decoction is applied externally to heal boils ringworm and wartsbr
br
The liquid from a barkdecoction is used to wash guineaworm sores and the pulped bark is then applied as a dressing299 br
br
The latex is poisonous and is particularly toxic to the mucosae It causes blistering in the mouth The latex is a drastic purgative in general too violent for use and then only in grave situations  It is seldom taken internally but is however sometimes taken in a prescription with food for the treatment of food poisoning and severe constipation Frequent taking of the latex has a cumulative effect and fatal cases of pericarditis and dropsy have been attributed to itbr
A few drops are placed on carious teeth to facilitates extraction perhaps by causing the gum to recede so that a broken stump is the more easily got at It  Taken externally it is applied to maturate furuncles and has been applied to relieve the pain of scorpion stings and to remove wartsbr
br
Examination of the latex has indicated the presence of diterpenes of the phorbol and ingenol types This could explain the plants pharmacological activitybr
Recent work has shown that the esters of the two groups of diterpene alcohols commonly present in the Euphorbiaceae are responsible for the irritant cocarcinogenic piscicidal and toxicological propertiesbr
h3"
